310,136.028,133.772,133.854,2.40368,0
311,135.872,133.808,133.854,2.39163,0
312,136.403,133.852,133.854,2.37965,0
313,133.337,133.843,133.853,2.36772,0
314,133.428,133.836,133.853,2.35585,0
315,132.726,133.818,133.853,2.34404,0
316,130.234,133.757,133.852,2.33231,0
317,132.428,133.734,133.851,2.32065,0
318,131.045,133.688,133.849,2.30908,0
319,130.381,133.631,133.847,2.2976,0
320,130.38,133.574,133.844,2.28625,0
321,133.289,133.569,133.842,2.27495,0
322,134.333,133.583,133.839,2.26369,0
323,132.742,133.568,133.836,2.2525,0
324,130.56,133.517,133.833,2.24144,0
325,133.64,133.519,133.83,2.23042,0
326,130.359,133.465,133.826,2.21953,0
327,135.212,133.495,133.823,2.20865,0
328,135.666,133.533,133.82,2.19777,0
329,132.607,133.516,133.817,2.18696,0
330,132.661,133.502,133.814,2.17622,0
331,136.146,133.547,133.812,2.16547,0
332,134.702,133.567,133.809,2.15476,0
333,133.484,133.565,133.807,2.14409,0
334,132.348,133.545,133.804,2.1335,0
335,136.656,133.597,133.802,2.12291,0
336,136.121,133.64,133.8,2.11232,0
337,132.972,133.629,133.799,2.10181,0
338,135.501,133.66,133.797,2.09132,0
339,135.294,133.688,133.796,2.08086,0
340,132.067,133.661,133.795,2.07047,0
341,134.096,133.668,133.794,2.06013,0
342,134.06,133.675,133.793,2.04984,0
343,132.763,133.66,133.791,2.03961,0
344,133.974,133.665,133.79,2.02942,0
345,133.235,133.658,133.789,2.01929,0
346,134.345,133.669,133.787,2.00921,0
347,132.75,133.654,133.786,1.99918,0
348,132.568,133.637,133.785,1.98921,0
349,131.706,133.607,133.783,1.97932,0
350,131.629,133.576,133.781,1.9695,0
351,132.333,133.556,133.779,1.95976,0
352,136.297,133.599,133.777,1.95002,0
353,133.398,133.596,133.775,1.94032,0
354,134.975,133.618,133.774,1.93066,0
355,133.889,133.622,133.772,1.92104,0
356,133.407,133.619,133.771,1.91147,0
357,135.422,133.646,133.769,1.90193,0
358,130.847,133.603,133.768,1.89247,0
359,134.817,133.622,133.766,1.88304,0
360,134.935,133.642,133.765,1.87364,0
361,134.309,133.653,133.764,1.86428,0
362,130.28,133.601,133.762,1.85501,0
363,133.054,133.593,133.761,1.84579,0
364,133.396,133.59,133.759,1.83661,0
365,132.62,133.575,133.757,1.8275,0
366,132.316,133.556,133.755,1.81844,0
367,132.62,133.542,133.753,1.80945,0
368,134.798,133.561,133.751,1.80048,0
369,136.57,133.605,133.75,1.79152,0
370,131.06,133.567,133.748,1.78263,0
371,131.683,133.538,133.746,1.77381,0
372,135.606,133.57,133.744,1.76501,0
373,136.662,133.618,133.743,1.75621,0
374,134.916,133.638,133.742,1.74743,0
375,135.324,133.664,133.741,1.73869,0
376,133.958,133.669,133.74,1.72999,0
377,130.752,133.624,133.739,1.72136,0
378,131.011,133.583,133.738,1.7128,0
379,131.338,133.548,133.736,1.70432,0
380,136.464,133.594,133.734,1.69583,0
381,134.703,133.612,133.733,1.68738,0
382,136.32,133.655,133.732,1.67894,0
383,130.728,133.608,133.731,1.67057,0
384,131.707,133.577,133.729,1.66226,0
385,132.484,133.559,133.728,1.65402,0
386,131.286,133.522,133.726,1.64585,0
387,133.16,133.516,133.724,1.63773,0
388,135.778,133.552,133.722,1.62961,0
389,133.819,133.557,133.72,1.62153,0
390,132.457,133.539,133.719,1.6135,0
391,133.124,133.532,133.717,1.60552,0
392,136.158,133.574,133.715,1.59753,0
393,135.106,133.598,133.714,1.58957,0
394,131.542,133.566,133.713,1.58167,0
395,136.538,133.613,133.712,1.57377,0
396,131.935,133.586,133.71,1.56593,0
397,136.438,133.632,133.71,1.5581,0
398,134.717,133.65,133.709,1.5503,0
399,132.764,133.635,133.708,1.54255,0
400,136.417,133.681,133.708,1.53482,0
401,133.029,133.67,133.708,1.52713,0
402,131.029,133.627,133.707,1.5195,0
403,132.151,133.603,133.706,1.51191,0
404,134.669,133.62,133.705,1.50436,0
405,134.112,133.628,133.704,1.49684,0
406,132.437,133.609,133.703,1.48936,0
407,132.622,133.593,133.702,1.48194,0
408,132.576,133.577,133.701,1.47456,0
409,135.817,133.613,133.7,1.4672,0
410,136.104,133.652,133.7,1.45985,0
411,133.16,133.644,133.699,1.45254,0
412,132.833,133.631,133.698,1.44528,0
413,131.348,133.596,133.697,1.43807,0
414,133.338,133.591,133.696,1.4309,0
415,134.11,133.6,133.695,1.42376,0
416,134.15,133.608,133.694,1.41665,0
417,132.743,133.595,133.693,1.40958,0
418,135.575,133.625,133.693,1.40253,0
419,132.731,133.611,133.692,1.39553,0
420,132.508,133.595,133.691,1.38856,0
421,134.787,133.613,133.69,1.38163,0
422,131.139,133.575,133.689,1.37475,0
423,130.146,133.523,133.687,1.36795,0
424,130.976,133.484,133.685,1.36125,0
425,133.572,133.485,133.683,1.35457,0
426,135.717,133.52,133.682,1.34788,0
427,130.046,133.466,133.68,1.34129,0
428,132.489,133.45,133.677,1.33476,0
429,133.437,133.45,133.675,1.32826,0
430,132.058,133.429,133.673,1.32183,0
431,135.127,133.455,133.671,1.31538,0
432,134.558,133.472,133.669,1.30894,0
433,131.663,133.444,133.666,1.30256,0
434,134.835,133.465,133.664,1.29619,0
435,131.209,133.431,133.662,1.2899,0
436,130.787,133.39,133.659,1.28372,0
437,136.188,133.434,133.657,1.27748,0
438,130.382,133.385,133.654,1.27136,0
439,130.299,133.336,133.651,1.26538,0
440,134.231,133.35,133.648,1.25939,0
441,131.029,133.313,133.645,1.25352,0
442,133.409,133.314,133.642,1.24766,0
443,131.528,133.286,133.638,1.24191,0
444,133.656,133.292,133.635,1.23616,0
445,130.516,133.248,133.631,1.23056,0
446,131.579,133.221,133.627,1.22507,0
447,130.696,133.18,133.622,1.21973,0
448,133.574,133.187,133.618,1.21438,0
449,134.801,133.213,133.614,1.20896,0
450,130.146,133.164,133.61,1.20373,0
451,133.685,133.172,133.605,1.19848,0
452,134.977,133.201,133.601,1.19314,0
453,130.409,133.156,133.597,1.18798,0
454,133.562,133.163,133.593,1.1828,0
455,132.52,133.152,133.588,1.17768,0
456,136.289,133.202,133.584,1.1724,0
457,133.67,133.21,133.581,1.16712,0
458,134.856,133.236,133.577,1.16177,0
459,133.756,133.244,133.574,1.15641,0
460,131.415,133.215,133.57,1.15116,0
461,131.045,133.181,133.567,1.14604,0
462,135.147,133.212,133.563,1.14084,0
463,136.048,133.258,133.56,1.13552,0
464,131.197,133.224,133.557,1.13032,0
465,133.997,133.237,133.554,1.1251,0
466,132.636,133.227,133.55,1.11993,0
467,130.725,133.187,133.547,1.11489,0
468,130.092,133.138,133.543,1.11004,0
469,131.713,133.115,133.538,1.10529,0
470,130.265,133.068,133.534,1.10073,0
471,130.603,133.028,133.529,1.09636,0
472,132.672,133.022,133.524,1.09202,0
473,136.105,133.072,133.519,1.08747,0
474,130.211,133.025,133.514,1.08312,0
475,134.296,133.046,133.51,1.07869,0
476,134.258,133.066,133.505,1.07418,0
477,135.297,133.103,133.501,1.06953,0
478,132.057,133.086,133.497,1.06497,0
479,130.115,133.037,133.493,1.06061,0
480,130.937,133.002,133.488,1.05641,0
481,134.376,133.025,133.483,1.05212,0
482,129.889,132.972,133.478,1.04807,0
483,131.753,132.951,133.473,1.04412,0
484,135.192,132.989,133.468,1.03999,0
485,136.081,133.042,133.464,1.03563,0
486,131.665,133.018,133.46,1.03139,0
487,135.051,133.053,133.456,1.02701,0
488,129.819,132.997,133.451,1.02287,0
489,135.9,133.048,133.447,1.01852,0
490,131.217,133.016,133.443,1.01431,0
491,131.642,132.991,133.438,1.01022,0
492,135.718,133.039,133.434,1.00593,0
493,132.125,133.023,133.43,1.00171,0
494,136.188,133.079,133.427,0.9973,0
495,134.975,133.113,133.424,0.992788,0
496,130.726,133.07,133.42,0.988431,0
497,132.885,133.067,133.417,0.984099,0
498,133.577,133.076,133.413,0.979747,0
499,135.027,133.11,133.41,0.975299,0
500,130.316,133.061,133.407,0.971026,0
501,129.986,133.007,133.403,0.96697,0
502,130.968,132.97,133.399,0.963075,0
503,134.355,132.995,133.395,0.95908,0
504,132.635,132.989,133.391,0.955118,0
505,133.662,133.001,133.387,0.951115,0
506,130.671,132.96,133.382,0.94729,0
507,131.539,132.935,133.378,0.943581,0
508,130.078,132.885,133.373,0.940117,0
509,134.377,132.912,133.369,0.93652,0
510,133.316,132.919,133.364,0.932889,0
511,129.768,132.864,133.359,0.929532,0
512,134.887,132.9,133.355,0.925991,0
513,135.921,132.953,133.351,0.922208,0
514,132.533,132.945,133.347,0.918462,0
515,130.776,132.907,133.342,0.914893,0
516,135.614,132.955,133.338,0.911115,0
517,130.179,132.906,133.334,0.90756,0
518,131.616,132.883,133.33,0.904117,0
519,135.869,132.936,133.326,0.90043,0
520,130.181,132.886,133.321,0.896974,0
521,130.213,132.837,133.317,0.893764,0
522,130.485,132.794,133.312,0.890787,0
523,133.493,132.807,133.307,0.887727,0
524,134.716,132.842,133.302,0.884475,0
525,133.55,132.855,133.298,0.881154,0
526,130.004,132.803,133.293,0.8781,0
527,134.397,132.832,133.288,0.874886,0
528,131.148,132.802,133.283,0.87183,0
529,130.65,132.763,133.278,0.868989,0
530,132.435,132.757,133.273,0.866172,0
531,131.879,132.741,133.268,0.863437,0
532,131.641,132.722,133.262,0.860808,0
533,132.862,132.724,133.257,0.85815,0
534,132.293,132.717,133.252,0.855522,0
535,133.036,132.722,133.246,0.852847,0
536,135.438,132.768,133.242,0.849892,0
537,131.833,132.752,133.237,0.847021,0
538,136.245,132.811,133.233,0.843828,0
539,136.204,132.87,133.229,0.840367,0
540,133.354,132.878,133.225,0.836875,0
541,130.8,132.842,133.222,0.833545,0
542,132.189,132.831,133.218,0.830269,0
543,130.374,132.789,133.214,0.827199,0
544,131.23,132.762,133.209,0.824266,0
545,130.402,132.721,133.204,0.821556,0
546,130.119,132.676,133.199,0.819109,0
547,133.582,132.692,133.194,0.816548,0
548,130.563,132.655,133.189,0.814206,0
549,134.113,132.68,133.184,0.811686,0
550,134.541,132.713,133.179,0.808962,0
551,132.523,132.709,133.174,0.806249,0
552,130.733,132.676,133.169,0.803726,0
553,136.17,132.735,133.165,0.80085,0
554,133.489,132.749,133.161,0.797903,0
555,132.082,132.737,133.157,0.795012,0
556,133.11,132.743,133.153,0.792085,0
557,129.792,132.694,133.148,0.789423,0
558,132.608,132.692,133.144,0.786761,0
559,131.201,132.667,133.139,0.784237,0
560,130.402,132.629,133.134,0.781935,0
561,131.267,132.606,133.129,0.779766,0
562,132.698,132.608,133.123,0.777567,0
563,133.529,132.623,133.118,0.775254,0
564,136.174,132.681,133.114,0.772581,0
565,129.633,132.63,133.109,0.770198,0
566,135.014,132.671,133.105,0.767567,0
567,133.219,132.68,133.101,0.764877,0
568,133.548,132.695,133.097,0.762104,0
569,132.599,132.693,133.093,0.759336,0
570,135.521,132.74,133.089,0.756339,0
571,135.991,132.793,133.086,0.753118,0
572,131.08,132.765,133.083,0.750019,0
573,135.77,132.815,133.08,0.746731,0
574,131.163,132.787,133.078,0.743556,0
575,129.942,132.739,133.074,0.74059,0
576,132.65,132.737,133.071,0.737633,0
577,129.846,132.688,133.067,0.734914,0
578,135.319,132.733,133.064,0.731978,0
579,134.516,132.764,133.061,0.728913,0
580,129.601,132.709,133.057,0.726094,0
581,134.602,132.742,133.054,0.723127,0
582,129.763,132.69,133.051,0.720405,0
583,135.07,132.732,133.047,0.717486,0
584,132.063,132.72,133.044,0.714624,0
585,135.093,132.762,133.041,0.711589,0
586,132.386,132.756,133.039,0.708587,0
587,129.97,132.707,133.035,0.7058,0
588,132.745,132.708,133.032,0.703012,0
589,130.978,132.678,133.029,0.700369,0
590,130.717,132.643,133.025,0.6979,0
591,130.344,132.603,133.021,0.695654,0
592,135.069,132.647,133.017,0.693157,0
593,134.474,132.679,133.014,0.690494,0
594,136.258,132.742,133.011,0.68756,0
595,131.051,132.712,133.008,0.684755,0
596,130.081,132.664,133.005,0.682171,0
597,129.882,132.614,133.001,0.679851,0
598,130.778,132.581,132.997,0.677719,0
599,133.785,132.603,132.993,0.675447,0
600,133.659,132.622,132.989,0.673064,0
601,132.223,132.615,132.985,0.670714,0
602,134.955,132.656,132.982,0.668147,0
603,134.66,132.692,132.979,0.665419,0
604,134.612,132.726,132.977,0.662558,0
605,134.908,132.765,132.975,0.65957,0
606,131.508,132.742,132.972,0.656666,0
607,135.603,132.793,132.97,0.653614,0
608,135.589,132.844,132.969,0.650459,0
609,134.226,132.869,132.968,0.647275,0
610,130.337,132.823,132.967,0.644191,0
611,134.026,132.845,132.966,0.641076,0
612,131.222,132.815,132.964,0.638035,0
613,129.882,132.763,132.962,0.635151,0
614,131.501,132.74,132.96,0.632351,0
615,132.992,132.744,132.958,0.629543,0
616,130.176,132.698,132.955,0.626914,0
617,134.039,132.722,132.953,0.624197,0
618,131.298,132.697,132.95,0.621585,0
619,132.739,132.698,132.948,0.618975,0
620,132.951,132.702,132.945,0.616353,0
621,130.079,132.657,132.943,0.613929,0
622,130.675,132.622,132.939,0.611673,0
623,134.335,132.652,132.937,0.609271,0
624,134.345,132.682,132.934,0.606742,0
625,133.375,132.694,132.932,0.604169,0
626,131.857,132.679,132.929,0.601659,0
627,129.653,132.628,132.926,0.599387,0
628,132.657,132.628,132.923,0.597111,0
629,131.681,132.612,132.92,0.594916,0
630,134.043,132.636,132.917,0.592601,0
631,136.139,132.695,132.915,0.590041,0
632,134.387,132.724,132.913,0.587388,0
633,129.67,132.672,132.911,0.584931,0
634,132.243,132.664,132.908,0.58251,0
635,133.922,132.686,132.906,0.580009,0
636,129.578,132.633,132.903,0.577735,0
637,130.632,132.599,132.9,0.575631,0
638,133.342,132.611,132.898,0.573461,0
639,130.276,132.571,132.894,0.5715,0
640,129.858,132.525,132.891,0.569812,0
641,135.598,132.578,132.888,0.5678,0
642,133.918,132.602,132.885,0.565663,0
643,133.311,132.614,132.882,0.563465,0
644,134.776,132.652,132.88,0.561105,0
645,134.004,132.675,132.878,0.55866,0
646,131.05,132.647,132.875,0.556329,0
647,129.745,132.597,132.873,0.554228,0
648,135.92,132.655,132.871,0.551872,0
649,135.499,132.705,132.869,0.549349,0
650,131.684,132.687,132.867,0.546892,0
651,130.567,132.649,132.865,0.544578,0
652,133.39,132.663,132.863,0.542219,0
653,132.418,132.658,132.861,0.539882,0
654,130.315,132.617,132.859,0.537716,0
655,134.135,132.644,132.856,0.535443,0
656,130.183,132.601,132.854,0.533358,0
657,130.692,132.567,132.851,0.531442,0
658,135.08,132.612,132.849,0.529309,0
659,133.262,132.623,132.846,0.527129,0
660,135.395,132.672,132.845,0.524772,0
661,131.662,132.654,132.843,0.522483,0
662,134.312,132.683,132.841,0.520105,0
663,134.706,132.718,132.84,0.51764,0
664,131.147,132.691,132.839,0.515257,0
665,135.516,132.74,132.838,0.512766,0
666,134.199,132.766,132.837,0.510245,0
